width,height,loadLatency,streamBandwidth,estimatedBandwidth,decodedFrames,droppedFrames,bufferingTime,playTime,pauseTime,manifestTimeSeconds,corruptedFrames,rtt,rto
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,539,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,547,0,0,18,2,0,0,22,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,555,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,563,0,0,19,2,0,0,14,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,571,0,0,19,2,0,0,15,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,579,0,0,19,2,0,0,13,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,587,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,595,0,0,20,2,0,0,10,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,603,0,0,20,2,0,0,14,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,611,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,619,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,627,0,0,21,2,0,0,12,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,635,0,0,21,2,0,0,18,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,643,0,0,22,2,0,0,12,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,651,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,659,0,0,22,2,0,0,11,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,667,0,0,22,2,0,0,25,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,675,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,683,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,691,0,0,23,2,0,0,14,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,699,0,0,23,2,0,0,23,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,707,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,715,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
854,480,105,3077,0,723,0,0,24,2,0,0,13,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,731,0,0,25,2,0,0,11,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,739,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,747,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,755,0,0,25,2,0,0,7,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,763,0,0,26,2,0,0,10,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,770,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,778,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,787,0,0,26,2,0,0,7,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,794,0,0,27,2,0,0,11,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,802,0,0,27,2,0,0,8,200
1280,720,105,4731,0,811,0,0,27,2,0,0,8,200
